avg_latency_delta_ms,baseline_avg_latency_ms,baseline_p95_latency_ms,baseline_recall@10,candidate_avg_latency_ms,candidate_p95_latency_ms,candidate_recall@10,candidate_route,candidate_search_l,case_id,passes_primary,strategy_override,sweep_kind
-0.23164710500000002,10.054994412,10.40115,98.03,9.823347307,9.840519,97.27,prefilter,280,cycle03_retrain_each_cycle_range_u75,False,,prefilter_probe
-0.22341821399999937,10.054994412,10.40115,98.03,9.831576198,9.853396,97.35,prefilter,290,cycle03_retrain_each_cycle_range_u75,False,,prefilter_probe
-0.19369662699999934,10.054994412,10.40115,98.03,9.861297785000001,9.887312,97.47,prefilter,300,cycle03_retrain_each_cycle_range_u75,False,,prefilter_probe
-0.15891667899999992,10.054994412,10.40115,98.03,9.896077733,9.913642,97.56,prefilter,310,cycle03_retrain_each_cycle_range_u75,False,,prefilter_probe
-0.13794771799999944,10.054994412,10.40115,98.03,9.917046694,9.984772000000001,97.64,prefilter,320,cycle03_retrain_each_cycle_range_u75,False,,prefilter_probe
-0.015033439000000726,10.054994412,10.40115,98.03,10.039960973,10.654798000000001,98.0,auto,444,cycle03_retrain_each_cycle_range_u75,False,,fine_auto
-0.04735071900000003,10.054994412,10.40115,98.03,10.007643693,10.426915000000001,98.01,auto,446,cycle03_retrain_each_cycle_range_u75,False,,fine_auto
-0.04138723899999968,10.054994412,10.40115,98.03,10.013607173,10.337287,98.01,auto,448,cycle03_retrain_each_cycle_range_u75,False,,fine_auto
-0.014610249999999724,10.054994412,10.40115,98.03,10.040384162,10.382461,98.02,auto,449,cycle03_retrain_each_cycle_range_u75,False,,fine_auto
0.06828338799999983,10.057088447,10.408322,98.03,10.125371835,10.639712,98.03,graph,450,cycle03_no_retrain_across_cycles_intersect_u75,False,,repeat1
0.07203258300000016,10.057088447,10.408322,98.03,10.12912103,10.531679,98.03,graph,450,cycle03_no_retrain_across_cycles_intersect_u75,False,,repeat2
-0.016846550000000206,10.057088447,10.408322,98.03,10.040241897,10.499136,98.03,graph,450,cycle03_no_retrain_across_cycles_intersect_u75,False,,repeat3
-0.18107692599999972,10.057088447,10.408322,98.03,9.876011521,10.233184,97.98,graph,441,cycle03_no_retrain_across_cycles_intersect_u75,False,,fine_lower_L
-0.17530823699999928,10.057088447,10.408322,98.03,9.88178021,10.285427,97.98,graph,442,cycle03_no_retrain_across_cycles_intersect_u75,False,,fine_lower_L
-0.34482725500000017,10.057088447,10.408322,98.03,9.712261192,10.108075999999999,98.0,graph,443,cycle03_no_retrain_across_cycles_intersect_u75,True,,fine_lower_L
-0.33149015099999996,10.057088447,10.408322,98.03,9.725598296,10.081301999999999,98.0,graph,444,cycle03_no_retrain_across_cycles_intersect_u75,True,,fine_lower_L
-0.26573842499999956,10.057088447,10.408322,98.03,9.791350022000001,10.081233000000001,98.01,graph,445,cycle03_no_retrain_across_cycles_intersect_u75,True,,fine_lower_L
-0.2859733329999999,10.057088447,10.408322,98.03,9.771115114,10.132678,98.02,graph,446,cycle03_no_retrain_across_cycles_intersect_u75,True,,fine_lower_L
-0.26357925199999954,10.057088447,10.408322,98.03,9.793509195,10.151526,98.02,graph,447,cycle03_no_retrain_across_cycles_intersect_u75,True,,fine_lower_L
-0.17414355000000067,10.057088447,10.408322,98.03,9.882944897,10.234433999999998,98.03,graph,448,cycle03_no_retrain_across_cycles_intersect_u75,True,,fine_lower_L
-0.2669316230000004,10.057088447,10.408322,98.03,9.790156824,10.157359,98.03,graph,449,cycle03_no_retrain_across_cycles_intersect_u75,True,,fine_lower_L
-0.20677290300000095,10.057088447,10.408322,98.03,9.850315543999999,9.88645,97.9,prefilter,280,cycle03_no_retrain_across_cycles_intersect_u75,False,,prefilter_probe
0.3518134289999998,10.057088447,10.408322,98.03,10.408901876,14.056608,98.05,prefilter,290,cycle03_no_retrain_across_cycles_intersect_u75,False,,prefilter_probe
-0.14641003099999944,10.057088447,10.408322,98.03,9.910678416000001,9.959303,98.16,prefilter,300,cycle03_no_retrain_across_cycles_intersect_u75,True,,prefilter_probe
0.2893891339999991,10.057088447,10.408322,98.03,10.346477580999998,14.269540000000001,98.25,prefilter,310,cycle03_no_retrain_across_cycles_intersect_u75,False,,prefilter_probe
0.8289872730000006,10.057088447,10.408322,98.03,10.886075720000001,14.462613,98.32,prefilter,320,cycle03_no_retrain_across_cycles_intersect_u75,False,,prefilter_probe
-0.168652333,10.057088447,10.408322,98.03,9.888436114,10.251991,98.0,auto,444,cycle03_no_retrain_across_cycles_intersect_u75,True,,fine_auto
-0.11851201000000038,10.057088447,10.408322,98.03,9.938576437,10.290036,98.02,auto,446,cycle03_no_retrain_across_cycles_intersect_u75,True,,fine_auto
-0.01282459100000051,10.057088447,10.408322,98.03,10.044263855999999,10.504709,98.03,auto,448,cycle03_no_retrain_across_cycles_intersect_u75,False,,fine_auto
0.17424955000000045,10.057088447,10.408322,98.03,10.231337997,10.79488,98.03,auto,449,cycle03_no_retrain_across_cycles_intersect_u75,False,,fine_auto
0.07312195000000066,10.046563600999999,10.396513,98.2,10.119685551,10.52386,98.2,graph,450,cycle03_no_retrain_across_cycles_intersect_u100,False,,repeat1
0.08414435799999956,10.046563600999999,10.396513,98.2,10.130707958999999,10.579915000000002,98.2,graph,450,cycle03_no_retrain_across_cycles_intersect_u100,False,,repeat2
0.050530722999999854,10.046563600999999,10.396513,98.2,10.097094324,10.501773,98.2,graph,450,cycle03_no_retrain_across_cycles_intersect_u100,False,,repeat3
-0.14422106200000054,10.046563600999999,10.396513,98.2,9.902342539,10.349032,98.17,graph,440,cycle03_no_retrain_across_cycles_intersect_u100,True,,lower_L
-0.40810671399999954,10.046563600999999,10.396513,98.2,9.638456887,9.977678,98.1,graph,430,cycle03_no_retrain_across_cycles_intersect_u100,True,,lower_L
-0.6278702369999992,10.046563600999999,10.396513,98.2,9.418693364000001,9.764914000000001,98.08,graph,420,cycle03_no_retrain_across_cycles_intersect_u100,True,,lower_L
-0.8431785459999992,10.046563600999999,10.396513,98.2,9.203385055,9.567597,98.04,graph,410,cycle03_no_retrain_across_cycles_intersect_u100,True,,lower_L
-1.0646290250000001,10.046563600999999,10.396513,98.2,8.981934576,9.364120999999999,97.9,graph,400,cycle03_no_retrain_across_cycles_intersect_u100,False,,lower_L
-0.3896154270000006,10.046563600999999,10.396513,98.2,9.656948174,9.985483,98.1,auto,430,cycle03_no_retrain_across_cycles_intersect_u100,True,,lower_L_auto
-0.6202911139999997,10.046563600999999,10.396513,98.2,9.426272487,9.752758,98.08,auto,420,cycle03_no_retrain_across_cycles_intersect_u100,True,,lower_L_auto
-0.8591174780000002,10.046563600999999,10.396513,98.2,9.187446122999999,9.553932000000001,98.04,auto,410,cycle03_no_retrain_across_cycles_intersect_u100,True,,lower_L_auto
0.04311049500000081,10.072385386,10.421346999999999,98.03,10.115495881000001,10.480167999999999,98.03,graph,450,cycle03_no_retrain_across_cycles_range_u75,False,,repeat1
0.05053672899999947,10.072385386,10.421346999999999,98.03,10.122922115,10.47675,98.03,graph,450,cycle03_no_retrain_across_cycles_range_u75,False,,repeat2
0.04020436999999947,10.072385386,10.421346999999999,98.03,10.112589756,10.504596,98.03,graph,450,cycle03_no_retrain_across_cycles_range_u75,False,,repeat3
-0.16312286700000003,10.072385386,10.421346999999999,98.03,9.909262519,10.262117,97.98,graph,441,cycle03_no_retrain_across_cycles_range_u75,False,,fine_lower_L
-0.08020395099999951,10.072385386,10.421346999999999,98.03,9.992181435000001,10.28622,97.98,graph,442,cycle03_no_retrain_across_cycles_range_u75,False,,fine_lower_L
-0.10969157099999939,10.072385386,10.421346999999999,98.03,9.962693815,10.334781000000001,98.0,graph,443,cycle03_no_retrain_across_cycles_range_u75,True,,fine_lower_L
-0.1171332569999995,10.072385386,10.421346999999999,98.03,9.955252129,10.320054,98.0,graph,444,cycle03_no_retrain_across_cycles_range_u75,True,,fine_lower_L
-0.03135251600000083,10.072385386,10.421346999999999,98.03,10.041032869999999,10.548302,98.01,graph,445,cycle03_no_retrain_across_cycles_range_u75,False,,fine_lower_L
