actual_route,avg_latency_us,baseline_avg_latency_us,baseline_full_avg_latency_us,baseline_full_p95_latency_us,baseline_full_recall@10,baseline_p95_latency_us,baseline_recall@10,baseline_route,baseline_search_l,candidate_beamwidth,candidate_count,candidate_route,candidate_search_l,case_id,chosen_L,cpu_affinity_allowed_cpus,cpu_cap,cpu_cap_enforced,dest_prefix,elapsed_s,empty_count,fallback_count,flat_pq_pivots,flat_threshold,graph_count,insert_threads,layout,live_point_count,max_rss_kb,max_threshold,mean_candidate_count,mean_route_overhead_us,min_threshold,mode,p50_latency_us,p95_latency_us,p99_latency_us,per_node_read_request_bytes,phase,physical_read_unit_bytes,points,pq_bytes,prefilter_count,process_max_rss_kb,qps,query_peak_delta_kb,query_peak_rss_kb,raw_command,recall@10,replacement_for_case_id,replay_elapsed_s,replay_invocation,result_source,route,rss_after_query_kb,rss_before_query_kb,search_l,source_prefix,status,strategy_override,sweep_kind,targeted_elapsed_s,targeted_invocation,targeted_returncode,tau_m,threads,threshold_version,trigger_source_case_id,v1_source_prefix,v2_source_prefix,wall_s
prefilter,194.016894,,,,,,,,,,1000.0,,,cycle01_retrain_each_cycle_intersect_u1e-03,75,0-15,16,True,,0.194121,0,0,,10000,0,16,supersector32k,1000000,281732,156393,1000.0,67.757,156393,measure-dynamic-search,192.0,207.85,224.681,4096,full,4096,1000000,16,1000,281732,5151.428295,1112,281732,/mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u1e-03_0.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 75 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u1e-03.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-03.spmat --selector-type intersect --query-limit 1000,99.95,,2.0335121154785156,taskset -c 0-15 /mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u1e-03_0.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 75 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u1e-03.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-03.spmat --selector-type intersect --query-limit 1000,,prefilter,281732,280620,75,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,ok,,,,,,156393,1,0,,experiments/pq_drift_1m_aris_main_20260522/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,0.194121
prefilter,238.632903,,,,,,,,,,3000.0,,,cycle01_retrain_each_cycle_intersect_u3e-03,50,0-15,16,True,,0.238755,0,0,,10000,0,16,supersector32k,1000000,281612,156393,3000.0,69.699,156393,measure-dynamic-search,235.142,257.484,303.584,4096,full,4096,1000000,16,1000,281612,4188.398767,984,281612,/mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u3e-03_1.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 50 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u3e-03.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u3e-03.spmat --selector-type intersect --query-limit 1000,99.78,,2.164686918258667,taskset -c 0-15 /mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u3e-03_1.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 50 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u3e-03.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u3e-03.spmat --selector-type intersect --query-limit 1000,,prefilter,281612,280628,50,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,ok,,,,,,156393,1,0,,experiments/pq_drift_1m_aris_main_20260522/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,0.238755
prefilter,386.820199,,,,,,,,,,10000.0,,,cycle01_retrain_each_cycle_intersect_u1e-02,50,0-15,16,True,,0.386932,0,0,,10000,0,16,supersector32k,1000000,281716,156393,10000.0,74.401,156393,measure-dynamic-search,409.098,432.855,468.931,4096,full,4096,1000000,16,1000,281716,2584.432325,1112,281716,/mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u1e-02_2.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 50 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u1e-02.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-02.spmat --selector-type intersect --query-limit 1000,99.56,,2.036803722381592,taskset -c 0-15 /mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u1e-02_2.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 50 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u1e-02.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-02.spmat --selector-type intersect --query-limit 1000,,prefilter,281716,280604,50,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,ok,,,,,,156393,1,0,,experiments/pq_drift_1m_aris_main_20260522/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,0.386932
prefilter,914.171629,,,,,,,,,,50000.0,,,cycle01_retrain_each_cycle_intersect_u5e-02,50,0-15,16,True,,0.914322,0,0,,10000,0,16,supersector32k,1000000,281680,156393,50000.0,104.126,156393,measure-dynamic-search,911.891,992.58,1025.253,4096,full,4096,1000000,16,1000,281680,1093.706373,984,281680,/mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u5e-02_3.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 50 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u5e-02.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u5e-02.spmat --selector-type intersect --query-limit 1000,99.15,,2.042177677154541,taskset -c 0-15 /mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u5e-02_3.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 50 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u5e-02.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u5e-02.spmat --selector-type intersect --query-limit 1000,,prefilter,281680,280696,50,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,ok,,,,,,156393,1,0,,experiments/pq_drift_1m_aris_main_20260522/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,0.914322
prefilter,1620.008243,,,,,,,,,,100000.0,,,cycle01_retrain_each_cycle_intersect_u1e-01,50,0-15,16,True,,1.620182,0,0,,10000,0,16,supersector32k,1000000,281836,156393,100000.0,152.336,156393,measure-dynamic-search,1581.71,1813.688,1843.94,4096,full,4096,1000000,16,1000,281836,617.214451,1276,281836,/mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u1e-01_4.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 50 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u1e-01.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-01.spmat --selector-type intersect --query-limit 1000,98.24,,2.7851457595825195,taskset -c 0-15 /mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u1e-01_4.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 50 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u1e-01.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-01.spmat --selector-type intersect --query-limit 1000,,prefilter,281836,280560,50,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,ok,,,,,,156393,1,0,,experiments/pq_drift_1m_aris_main_20260522/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,1.620182
prefilter,3563.949747,,,,,,,,,,250000.0,,,cycle01_retrain_each_cycle_intersect_u25,200,0-15,16,True,,3.564139,0,0,,10000,0,16,supersector32k,1000000,281752,156393,250000.0,310.986,156393,measure-dynamic-search,3497.924,3730.895,3749.54,4096,full,4096,1000000,16,1000,281752,280.572659,956,281752,/mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u25_5.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 200 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u25.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat --selector-type intersect --query-limit 1000,98.07,,4.733534574508667,taskset -c 0-15 /mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u25_5.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 200 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u25.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat --selector-type intersect --query-limit 1000,,prefilter,257316,280796,200,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,ok,,,,,,156393,1,0,,experiments/pq_drift_1m_aris_main_20260522/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,3.564139
prefilter,4497.021389,,,,,,,,,,300000.0,,,cycle01_retrain_each_cycle_intersect_u30,400,0-15,16,True,,4.49723,0,0,,10000,0,16,supersector32k,1000000,281924,156393,300000.0,364.89,156393,measure-dynamic-search,4440.974,4674.454,4707.846,4096,full,4096,1000000,16,1000,281924,222.359114,1152,281924,/mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u30_6.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 400 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u30.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat --selector-type intersect --query-limit 1000,99.39,,5.694739103317261,taskset -c 0-15 /mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u30_6.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 400 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u30.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat --selector-type intersect --query-limit 1000,,prefilter,281924,280772,400,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,ok,,,,,,156393,1,0,,experiments/pq_drift_1m_aris_main_20260522/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,4.49723
prefilter,7038.56415,,,,,,,,,,500000.0,,,cycle01_retrain_each_cycle_intersect_u50,400,0-15,16,True,,7.038777,0,0,,10000,0,16,supersector32k,1000000,281588,156393,500000.0,584.653,156393,measure-dynamic-search,6942.101,7327.901,7975.191,4096,full,4096,1000000,16,1000,281588,142.07014,1020,281588,/mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u50_7.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 400 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u50.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat --selector-type intersect --query-limit 1000,99.11,,8.285012483596802,taskset -c 0-15 /mnt/bak3/lzg/PipeANN-github/build/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k --jsonl-output /mnt/bak3/lzg/PipeANN-github/experiments/supersector32k_packing_aris_20260523/tmp/full_cycle01_retrain_each_cycle_intersect_u50_7.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 400 --data-bin experiments/pq_drift_1m_aris_main_20260522/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/pq_drift_1m_aris_main_20260522/labels/base_labels_1000000.spmat --query-bin /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/pq_drift_1m_aris_main_20260522/truth/phaseC_cycle01_intersect_u50.bin --query-label-file /mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat --selector-type intersect --query-limit 1000,,prefilter,281400,280568,400,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,ok,,,,,,156393,1,0,,experiments/pq_drift_1m_aris_main_20260522/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/bak3/lzg/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_super32k,7.038777
