status,path,points,chosen_L,l_choice,mode,route,threads,insert_threads,max_rss_kb,live_point_count,elapsed_s,qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,recall@10,process_max_rss_kb,rss_before_query_kb,rss_after_query_kb,query_peak_rss_kb,query_peak_delta_kb,mean_candidate_count,mean_route_overhead_us,prefilter_count,graph_count,fallback_count,empty_count,min_threshold,max_threshold
ok,direct_build,250000,100,fixed_L_100,measure-dynamic-search,auto,1,1,150088,250000,95.925669,104.247383,9592.179707,9234.699,11961.807,14203.541,99.949,150088,85952,86600,86600,648,0.0,0.0,0,0,0,0,0,0
ok,incremental_insert,250000,100,fixed_L_100,measure-dynamic-search,auto,1,1,150088,250000,93.184184,107.314349,9318.071487,9308.507,9809.356,10560.6,99.805,150088,88928,89828,89828,900,0.0,0.0,0,0,0,0,0,0
ok,direct_build,500000,100,fixed_L_100,measure-dynamic-search,auto,1,1,150088,500000,98.421609,101.603704,9841.770998,9312.998,13241.98,17861.276,99.733,150088,148932,149668,149668,736,0.0,0.0,0,0,0,0,0,0
ok,incremental_insert,500000,100,fixed_L_100,measure-dynamic-search,auto,1,1,150088,500000,95.583625,104.620431,9558.030044,9514.538,10298.006,11117.353,99.486,150088,144872,145480,145480,608,0.0,0.0,0,0,0,0,0,0
ok,direct_build,750000,100,fixed_L_100,measure-dynamic-search,auto,1,1,220420,750000,101.231959,98.783033,10122.794731,9405.162,14166.383,17258.48,99.806,220420,219876,220420,220420,544,0.0,0.0,0,0,0,0,0,0
ok,incremental_insert,750000,100,fixed_L_100,measure-dynamic-search,auto,1,1,215584,750000,96.359592,103.777941,9635.614173,9584.092,10442.574,11411.208,99.48,215584,215000,215580,215580,580,0.0,0.0,0,0,0,0,0,0
ok,direct_build,1000000,100,fixed_L_100,measure-dynamic-search,auto,1,1,269624,1000000,92.809258,107.747872,9280.56202,9314.471,11768.944,13571.06,99.826,269624,268816,269616,269616,800,0.0,0.0,0,0,0,0,0,0
ok,incremental_insert,1000000,100,fixed_L_100,measure-dynamic-search,auto,1,1,261204,1000000,97.990808,102.050388,9798.746992,9640.104,12351.575,15201.485,99.446,261204,260352,261204,261204,852,0.0,0.0,0,0,0,0,0,0
