actual_route,avg_latency_ms,avg_latency_us,bucket,candidate_count,candidate_count_passing_recall,candidate_count_total,case_id,chosen_L,configured_L,configured_route,cpu_affinity_allowed_cpus,cpu_cap,cpu_cap_enforced,cycle,cycle_idx,dest_prefix,elapsed_s,empty_count,fallback_count,flat_build_memory_gb,flat_pq_pivots,flat_threshold,full_graph_rebuild,graph_count,incremental_delete_insert_merge_applied,insert_threads,live_point_count,maintenance_prefix,max_rss_kb,max_threshold,mean_candidate_count,mean_cpu_us,mean_cpu_us1,mean_cpu_us2,mean_io_us,mean_n_4k,mean_n_cmps,mean_n_hops,mean_n_ios,mean_query_total_us,mean_read_size,mean_route_overhead_us,min_threshold,mode,online_flat_materialize,p50_latency_us,p95_cpu_us,p95_io_us,p95_latency_ms,p95_latency_us,p95_n_4k,p95_n_cmps,p95_n_hops,p95_n_ios,p95_query_total_us,p95_read_size,p99_latency_us,phase,points,pq_bytes,pq_only_rebuild,prefilter_count,process_max_rss_kb,qps,query_peak_delta_kb,query_peak_rss_kb,raw_command,recall,recall@10,route,rss_after_query_kb,rss_before_query_kb,search_l,selection_policy,selection_status,selector_type,serving_source,source_prefix,status,strategy_variant,supports_recall_claim,tau_m,threads,threshold_version,variant,wall_s
prefilter,7.303975676,7303.975676,u50,500000.0,7,22,cycle01_pq_only_chain_intersect_u50,250,250,prefilter,0-15,16,True,chain_cycle01_pq_only,1,,7.304327,0,0,1,,10000,False,0,True,16,1000000,/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only,910740,0,500000.0,0.0,0.0,0.0,0.0,250.0,500000.0,0.0,250.0,7299.454,1024000.0,631.111,0,measure-dynamic-search,False,7278.937,0.0,0.0,7.529602,7529.602,250.0,500000.0,0.0,250.0,7525.0,1024000.0,7849.85,chain,1000000,16,"{""avg_latency_us"": 0, ""chosen_L"": 60, ""code_chunks"": 16, ""code_point_count"": 1000000, ""cpu_affinity_allowed_cpus"": ""0-15"", ""cpu_cap"": 16, ""cpu_cap_enforced"": true, ""cycle_idx"": 1, ""data_dim"": 128, ""data_points"": 1000000, ""dest_disk_index_points"": 1000000, ""dest_pq_codes"": {""exists"": true, ""hash"": ""sha256:3372153ead65a9bea7ce49c3414476eee72d26e8d23df6c330e827b64c559584"", ""mtime_ns"": 1780466581934818196, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_pq_compressed.bin"", ""role"": ""chain_cycle01_dest_pq_codes"", ""size_bytes"": 16000008}, ""dest_pq_pivots"": {""exists"": true, ""hash"": ""sha256:b324d397e1091a39d5e221389d03a5de277dfea7a975c9cbf4a8c50919b87ced"", ""mtime_ns"": 1780466578094939158, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_pq_pivots.bin"", ""role"": ""chain_cycle01_dest_pq_pivots"", ""size_bytes"": 136292}, ""dest_prefix"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only"", ""disk_graph_rebuild_performed"": false, ""disk_index_same_inode"": true, ""disk_index_size_bytes"": 1024004096, ""elapsed_s"": 7.934353, ""evidence_tag"": ""chain_cycle01"", ""flat_build_memory_gb"": 1, ""flat_pq_pivots"": """", ""flat_threshold"": 10000, ""insert_threads"": 16, ""layout_rewrite_performed"": false, ""live_data"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/data/chain_cycle01_live_data_by_tag.bin"", ""live_point_count"": 1000000, ""live_record_compact_performed"": false, ""log_path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/logs/pq_only_chain_cycle01.log"", ""maintenance_kind"": ""pq_only_sidecar_recode"", ""max_rss_kb"": 1831184, ""mode"": ""rebuild-pq-sidecar"", ""non_pq_files_staged"": [{""dest"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_disk.index"", ""method"": ""hardlink"", ""same_inode"": true, ""size_bytes"": 1024004096, ""source"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge_disk.index""}, {""dest"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_disk.index.tags"", ""method"": ""hardlink"", ""same_inode"": true, ""size_bytes"": 4000008, ""source"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge_disk.index.tags""}, {""dest"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_labels.densebit"", ""method"": ""hardlink"", ""same_inode"": true, ""size_bytes"": 931416, ""source"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge_labels.densebit""}], ""non_pq_fingerprint_after"": [{""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:097c7779edcb93591309c1f00d953d445d8e92f52ec9422b67d6db2c28d32bb9"", ""hash_scope"": ""full_file"", ""inode"": 92274717, ""mtime_ns"": 1780466564551367406, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_disk.index"", ""role"": ""chain_cycle01_after__disk.index_dest"", ""size_bytes"": 1024004096}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:097c7779edcb93591309c1f00d953d445d8e92f52ec9422b67d6db2c28d32bb9"", ""hash_scope"": ""full_file"", ""inode"": 92274717, ""mtime_ns"": 1780466564551367406, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge_disk.index"", ""role"": ""chain_cycle01_after__disk.index_source"", ""size_bytes"": 1024004096}, ""suffix"": ""_disk.index""}, {""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:345c7b5c75e9ded2899098acf625da281b3207cb17e346d5bb1e2ce090f62808"", ""hash_scope"": ""full_file"", ""inode"": 92274718, ""mtime_ns"": 1780466564551367406, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_disk.index.tags"", ""role"": ""chain_cycle01_after__disk.index.tags_dest"", ""size_bytes"": 4000008}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:345c7b5c75e9ded2899098acf625da281b3207cb17e346d5bb1e2ce090f62808"", ""hash_scope"": ""full_file"", ""inode"": 92274718, ""mtime_ns"": 1780466564551367406, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge_disk.index.tags"", ""role"": ""chain_cycle01_after__disk.index.tags_source"", ""size_bytes"": 4000008}, ""suffix"": ""_disk.index.tags""}, {""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:82945cd42095d140731a461dcf117d05686fbb6817a99acbf08fc8906000ed60"", ""hash_scope"": ""full_file"", ""inode"": 92274721, ""mtime_ns"": 1780466565851326191, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_labels.densebit"", ""role"": ""chain_cycle01_after__labels.densebit_dest"", ""size_bytes"": 931416}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:82945cd42095d140731a461dcf117d05686fbb6817a99acbf08fc8906000ed60"", ""hash_scope"": ""full_file"", ""inode"": 92274721, ""mtime_ns"": 1780466565851326191, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge_labels.densebit"", ""role"": ""chain_cycle01_after__labels.densebit_source"", ""size_bytes"": 931416}, ""suffix"": ""_labels.densebit""}], ""non_pq_fingerprint_before"": [{""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:097c7779edcb93591309c1f00d953d445d8e92f52ec9422b67d6db2c28d32bb9"", ""hash_scope"": ""full_file"", ""inode"": 92274717, ""mtime_ns"": 1780466564551367406, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_disk.index"", ""role"": ""chain_cycle01_before__disk.index_dest"", ""size_bytes"": 1024004096}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:097c7779edcb93591309c1f00d953d445d8e92f52ec9422b67d6db2c28d32bb9"", ""hash_scope"": ""full_file"", ""inode"": 92274717, ""mtime_ns"": 1780466564551367406, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge_disk.index"", ""role"": ""chain_cycle01_before__disk.index_source"", ""size_bytes"": 1024004096}, ""suffix"": ""_disk.index""}, {""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:345c7b5c75e9ded2899098acf625da281b3207cb17e346d5bb1e2ce090f62808"", ""hash_scope"": ""full_file"", ""inode"": 92274718, ""mtime_ns"": 1780466564551367406, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_disk.index.tags"", ""role"": ""chain_cycle01_before__disk.index.tags_dest"", ""size_bytes"": 4000008}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:345c7b5c75e9ded2899098acf625da281b3207cb17e346d5bb1e2ce090f62808"", ""hash_scope"": ""full_file"", ""inode"": 92274718, ""mtime_ns"": 1780466564551367406, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge_disk.index.tags"", ""role"": ""chain_cycle01_before__disk.index.tags_source"", ""size_bytes"": 4000008}, ""suffix"": ""_disk.index.tags""}, {""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:82945cd42095d140731a461dcf117d05686fbb6817a99acbf08fc8906000ed60"", ""hash_scope"": ""full_file"", ""inode"": 92274721, ""mtime_ns"": 1780466565851326191, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_labels.densebit"", ""role"": ""chain_cycle01_before__labels.densebit_dest"", ""size_bytes"": 931416}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:82945cd42095d140731a461dcf117d05686fbb6817a99acbf08fc8906000ed60"", ""hash_scope"": ""full_file"", ""inode"": 92274721, ""mtime_ns"": 1780466565851326191, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge_labels.densebit"", ""role"": ""chain_cycle01_before__labels.densebit_source"", ""size_bytes"": 931416}, ""suffix"": ""_labels.densebit""}], ""non_pq_preserved"": true, ""non_pq_stage_methods"": [""hardlink""], ""online_flat_materialize"": false, ""p50_latency_us"": 0, ""p95_latency_us"": 0, ""p99_latency_us"": 0, ""phase"": ""rebuild-pq-sidecar"", ""points"": 1000000, ""pq_bytes"": 16, ""pq_codes_changed"": true, ""pq_compressed_path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_pq_compressed.bin"", ""pq_only_elapsed_wall_s"": 12.658262491226196, ""pq_pivots_changed"": true, ""pq_pivots_path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_pq_pivots.bin"", ""pq_recode_input_order"": ""disk_index_tag_order"", ""pq_recode_ordered_data"": {""data_dim"": 128, ""data_points"": 1000000, ""disk_tags"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only_disk.index.tags"", ""input_order"": ""disk_index_tag_order"", ""ordered_data"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/data/pq_only_recode_order/chain_cycle01_pq_only_chain_cycle01_disk_order_data.bin"", ""ordered_data_size_bytes"": 512000008, ""source_live_data"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/data/chain_cycle01_live_data_by_tag.bin"", ""tag_dim"": 1, ""tag_max"": 999999, ""tag_min"": 0, ""tag_points"": 1000000, ""tag_unique"": true, ""wall_s"": 0.9697110652923584}, ""pq_recode_wall_s"": 3.84229, ""pq_sidecar_wall_s"": 7.934353, ""pq_train_wall_s"": 4.092, ""pq_training_points"": 100408, ""raw_command"": ""/mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode rebuild-pq-sidecar --source-prefix /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/raw/pq_only_sidecar_rebuild.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --dest-prefix /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only --data-bin /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/data/pq_only_recode_order/chain_cycle01_pq_only_chain_cycle01_disk_order_data.bin --pq-bytes 16"", ""recall@10"": 0, ""route"": ""auto"", ""search_l"": 60, ""source_disk_index_points"": 1000000, ""source_pq_codes"": {""exists"": true, ""hash"": ""sha256:1acbe09fc4c45a1c0fbd514361e504bd308eb15651affcb9a289858ae115b830"", ""mtime_ns"": 1780466564555367280, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge_pq_compressed.bin"", ""role"": ""chain_cycle01_source_pq_codes"", ""size_bytes"": 16000008}, ""source_pq_pivots"": {""exists"": true, ""hash"": ""sha256:def795f0878932dfb52dd6cf39520872a1112b5bc71dc4e8db7c1b36bb6873c5"", ""mtime_ns"": 1780466564563367026, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge_pq_pivots.bin"", ""role"": ""chain_cycle01_source_pq_pivots"", ""size_bytes"": 136292}, ""source_prefix"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_after_insert_incremental_merge"", ""status"": ""ok"", ""tag_id_map_rewrite_performed"": false, ""threads"": 1, ""tombstone_cleanup_performed"": false, ""wall_s"": 7.934353}",1000,910740,136.905145,1308,276308,/mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/raw/calibration_chain_cycle01_pq_only_intersect_u50.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route prefilter --search-l 250 --data-bin /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/data/chain_cycle01_live_data_by_tag.bin --base-label-file /mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/truth/chain_cycle01_pq_only_intersect_u50.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat --selector-type intersect --query-limit 1000,98.36,98.36,prefilter,276308,275000,250,post_hoc_retuned_fastest_feasible_recall_ge_98,pass,intersect,incremental_merge_plus_pq_only_sidecar,/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_chain_1m_20260603T055115Z/indexes/chain_cycle01_pq_only,ok,pq_only_sidecar_recode,True,0,1,0,pq_only_chain,7.304327
