actual_route,avg_latency_ms,avg_latency_us,bucket,candidate_count,candidate_count_passing_recall,candidate_count_total,case_id,chosen_L,configured_L,configured_route,cpu_affinity_allowed_cpus,cpu_cap,cpu_cap_enforced,cycle,dest_prefix,elapsed_s,empty_count,fallback_count,flat_build_memory_gb,flat_pq_pivots,flat_threshold,graph_count,insert_threads,live_point_count,maintenance_prefix,max_rss_kb,max_threshold,mean_candidate_count,mean_cpu_us,mean_cpu_us1,mean_cpu_us2,mean_io_us,mean_n_4k,mean_n_cmps,mean_n_hops,mean_n_ios,mean_query_total_us,mean_read_size,mean_route_overhead_us,min_threshold,mode,online_flat_materialize,p50_latency_us,p95_cpu_us,p95_io_us,p95_latency_ms,p95_latency_us,p95_n_4k,p95_n_cmps,p95_n_hops,p95_n_ios,p95_query_total_us,p95_read_size,p99_latency_us,phase,points,pq_bytes,prefilter_count,process_max_rss_kb,qps,query_peak_delta_kb,query_peak_rss_kb,raw_command,rebuild_record,recall,recall@10,route,rss_after_query_kb,rss_before_query_kb,search_l,selection_policy,selection_status,selector_type,source_prefix,status,strategy_variant,supports_recall_claim,tau_m,threads,threshold_version,variant,wall_s
mixed,8.441943428,8441.943428,u75,750000.0,9,22,smoke_pq_only_range_u75,400,400,graph,0-15,16,True,smoke_pq_only,,8.442174,0,1000,1,,10000,0,16,1000000,/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only,526216,0,750000.0,19556.866,0.0,7980.288,0.0,415.32,19556.866,0.0,415.32,8119.716,1701150.72,76.896,0,measure-dynamic-search,False,8385.515,24864.0,0.0,8.774242000000001,8774.242,420.0,24864.0,0.0,420.0,8443.0,1720320.0,9521.92,smoke,1000000,16,0,526216,118.452896,12572,287608,/mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/raw/calibration_smoke_pq_only_range_u75.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --route graph --search-l 400 --data-bin /mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/data/segment00_1000000.bin --base-label-file /mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/truth/smoke_pq_only_range_u75.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u75.spmat --selector-type range --query-limit 1000,"{""avg_latency_us"": 0, ""chosen_L"": 60, ""code_chunks"": 16, ""code_point_count"": 1000000, ""cpu_affinity_allowed_cpus"": ""0-15"", ""cpu_cap"": 16, ""cpu_cap_enforced"": true, ""cycle_idx"": 0, ""data_dim"": 128, ""data_points"": 1000000, ""dest_disk_index_points"": 1000000, ""dest_pq_codes"": {""exists"": true, ""hash"": ""sha256:4cccf31bd0c9d488af7f908235b3b3dd328b6c769ec8e59369eafd360e3da244"", ""mtime_ns"": 1780465205984633518, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_pq_compressed.bin"", ""role"": ""smoke_dest_pq_codes"", ""size_bytes"": 16000008}, ""dest_pq_pivots"": {""exists"": true, ""hash"": ""sha256:170780cb3286f7a8fa3ed338367028f1d9654ee4dc1c0106109058702add20a2"", ""mtime_ns"": 1780465203112702621, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_pq_pivots.bin"", ""role"": ""smoke_dest_pq_pivots"", ""size_bytes"": 136292}, ""dest_prefix"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only"", ""disk_graph_rebuild_performed"": false, ""disk_index_same_inode"": true, ""disk_index_size_bytes"": 1024004096, ""elapsed_s"": 5.824038, ""evidence_tag"": ""smoke"", ""flat_build_memory_gb"": 1, ""flat_pq_pivots"": """", ""flat_threshold"": 10000, ""insert_threads"": 16, ""layout_rewrite_performed"": false, ""live_data"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/data/segment00_1000000.bin"", ""live_point_count"": 1000000, ""live_record_compact_performed"": false, ""log_path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/logs/pq_only_smoke.log"", ""maintenance_kind"": ""pq_only_sidecar_recode"", ""max_rss_kb"": 1827124, ""mode"": ""rebuild-pq-sidecar"", ""non_pq_files_staged"": [{""dest"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_disk.index"", ""method"": ""hardlink"", ""same_inode"": true, ""size_bytes"": 1024004096, ""source"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge_disk.index""}, {""dest"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_disk.index.tags"", ""method"": ""hardlink"", ""same_inode"": true, ""size_bytes"": 4000008, ""source"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge_disk.index.tags""}, {""dest"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_labels.densebit"", ""method"": ""hardlink"", ""same_inode"": true, ""size_bytes"": 931416, ""source"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge_labels.densebit""}], ""non_pq_fingerprint_after"": [{""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:a1a46c6e79201930f6bbc33bd7c7def6369d1ba063035d489b60efe71e56ac0a"", ""hash_scope"": ""full_file"", ""inode"": 88211883, ""mtime_ns"": 1780373805715957620, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_disk.index"", ""role"": ""smoke_after__disk.index_dest"", ""size_bytes"": 1024004096}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:a1a46c6e79201930f6bbc33bd7c7def6369d1ba063035d489b60efe71e56ac0a"", ""hash_scope"": ""full_file"", ""inode"": 88211883, ""mtime_ns"": 1780373805715957620, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge_disk.index"", ""role"": ""smoke_after__disk.index_source"", ""size_bytes"": 1024004096}, ""suffix"": ""_disk.index""}, {""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:0cb105b4f30532fbbd917e6245d95aee95d0ad67211a5b41b7750e36db608b0d"", ""hash_scope"": ""full_file"", ""inode"": 88211884, ""mtime_ns"": 1780373805715957620, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_disk.index.tags"", ""role"": ""smoke_after__disk.index.tags_dest"", ""size_bytes"": 4000008}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:0cb105b4f30532fbbd917e6245d95aee95d0ad67211a5b41b7750e36db608b0d"", ""hash_scope"": ""full_file"", ""inode"": 88211884, ""mtime_ns"": 1780373805715957620, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge_disk.index.tags"", ""role"": ""smoke_after__disk.index.tags_source"", ""size_bytes"": 4000008}, ""suffix"": ""_disk.index.tags""}, {""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:b973bdfaabad695d9c34c0381c540ed645289cefba7cf380129d89139faf5643"", ""hash_scope"": ""full_file"", ""inode"": 88211897, ""mtime_ns"": 1780373806775931293, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_labels.densebit"", ""role"": ""smoke_after__labels.densebit_dest"", ""size_bytes"": 931416}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:b973bdfaabad695d9c34c0381c540ed645289cefba7cf380129d89139faf5643"", ""hash_scope"": ""full_file"", ""inode"": 88211897, ""mtime_ns"": 1780373806775931293, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge_labels.densebit"", ""role"": ""smoke_after__labels.densebit_source"", ""size_bytes"": 931416}, ""suffix"": ""_labels.densebit""}], ""non_pq_fingerprint_before"": [{""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:a1a46c6e79201930f6bbc33bd7c7def6369d1ba063035d489b60efe71e56ac0a"", ""hash_scope"": ""full_file"", ""inode"": 88211883, ""mtime_ns"": 1780373805715957620, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_disk.index"", ""role"": ""smoke_before__disk.index_dest"", ""size_bytes"": 1024004096}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:a1a46c6e79201930f6bbc33bd7c7def6369d1ba063035d489b60efe71e56ac0a"", ""hash_scope"": ""full_file"", ""inode"": 88211883, ""mtime_ns"": 1780373805715957620, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge_disk.index"", ""role"": ""smoke_before__disk.index_source"", ""size_bytes"": 1024004096}, ""suffix"": ""_disk.index""}, {""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:0cb105b4f30532fbbd917e6245d95aee95d0ad67211a5b41b7750e36db608b0d"", ""hash_scope"": ""full_file"", ""inode"": 88211884, ""mtime_ns"": 1780373805715957620, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_disk.index.tags"", ""role"": ""smoke_before__disk.index.tags_dest"", ""size_bytes"": 4000008}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:0cb105b4f30532fbbd917e6245d95aee95d0ad67211a5b41b7750e36db608b0d"", ""hash_scope"": ""full_file"", ""inode"": 88211884, ""mtime_ns"": 1780373805715957620, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge_disk.index.tags"", ""role"": ""smoke_before__disk.index.tags_source"", ""size_bytes"": 4000008}, ""suffix"": ""_disk.index.tags""}, {""dest"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:b973bdfaabad695d9c34c0381c540ed645289cefba7cf380129d89139faf5643"", ""hash_scope"": ""full_file"", ""inode"": 88211897, ""mtime_ns"": 1780373806775931293, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_labels.densebit"", ""role"": ""smoke_before__labels.densebit_dest"", ""size_bytes"": 931416}, ""method"": ""hardlink"", ""source"": {""device"": 66309, ""exists"": true, ""hash"": ""sha256:b973bdfaabad695d9c34c0381c540ed645289cefba7cf380129d89139faf5643"", ""hash_scope"": ""full_file"", ""inode"": 88211897, ""mtime_ns"": 1780373806775931293, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge_labels.densebit"", ""role"": ""smoke_before__labels.densebit_source"", ""size_bytes"": 931416}, ""suffix"": ""_labels.densebit""}], ""non_pq_preserved"": true, ""non_pq_stage_methods"": [""hardlink""], ""online_flat_materialize"": false, ""p50_latency_us"": 0, ""p95_latency_us"": 0, ""p99_latency_us"": 0, ""phase"": ""rebuild-pq-sidecar"", ""points"": 1000000, ""pq_bytes"": 16, ""pq_codes_changed"": true, ""pq_compressed_path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_pq_compressed.bin"", ""pq_only_elapsed_wall_s"": 10.551340103149414, ""pq_pivots_changed"": true, ""pq_pivots_path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_pq_pivots.bin"", ""pq_recode_input_order"": ""disk_index_tag_order"", ""pq_recode_ordered_data"": {""data_dim"": 128, ""data_points"": 1000000, ""disk_tags"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only_disk.index.tags"", ""input_order"": ""disk_index_tag_order"", ""ordered_data"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/data/pq_only_recode_order/smoke_pq_only_smoke_disk_order_data.bin"", ""ordered_data_size_bytes"": 512000008, ""source_live_data"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/data/segment00_1000000.bin"", ""tag_dim"": 1, ""tag_max"": 999999, ""tag_min"": 0, ""tag_points"": 1000000, ""tag_unique"": true, ""wall_s"": 1.0215649604797363}, ""pq_recode_wall_s"": 2.87402, ""pq_sidecar_wall_s"": 5.824038, ""pq_train_wall_s"": 2.94994, ""pq_training_points"": 100055, ""raw_command"": ""/mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode rebuild-pq-sidecar --source-prefix /mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/raw/pq_only_sidecar_rebuild.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 16 --metric l2 --dest-prefix /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only --data-bin /mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/data/pq_only_recode_order/smoke_pq_only_smoke_disk_order_data.bin --pq-bytes 16"", ""recall@10"": 0, ""route"": ""auto"", ""search_l"": 60, ""source_disk_index_points"": 1000000, ""source_pq_codes"": {""exists"": true, ""hash"": ""sha256:bdfdd499ec56b0f6fad3d2d893573cacae2b464069a05d62c374a9c757d74e18"", ""mtime_ns"": 1780373805719957520, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge_pq_compressed.bin"", ""role"": ""smoke_source_pq_codes"", ""size_bytes"": 16000008}, ""source_pq_pivots"": {""exists"": true, ""hash"": ""sha256:def795f0878932dfb52dd6cf39520872a1112b5bc71dc4e8db7c1b36bb6873c5"", ""mtime_ns"": 1780373805727957321, ""path"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge_pq_pivots.bin"", ""role"": ""smoke_source_pq_pivots"", ""size_bytes"": 136292}, ""source_prefix"": ""/mnt/nvme1n1/PipeANN-github/experiments/v100_early_pq_10k_full_20260602T031600Z/indexes/phaseB_online_earlypq_no_retrain_1m_seed10000_merge"", ""status"": ""ok"", ""tag_id_map_rewrite_performed"": false, ""threads"": 1, ""tombstone_cleanup_performed"": false, ""wall_s"": 5.824038}",98.05,98.05,graph,287608,275036,400,post_hoc_retuned_fastest_feasible_recall_ge_98,pass,range,/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_only_smoke_ordered_lsweep_20260603T053954Z/indexes/smoke_pq_only,ok,pq_only_sidecar,True,0,1,0,pq_only_sidecar,8.442174
