raw_data_paths,index_output_paths,raw_bytes,index_bytes,expansion_ratio,dataset,pass
['/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/generated/base.fbin'],"['/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/index/adapter_index_manifest.json', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/adapter_state.json', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_eq_s0001.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_eq_s001.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_eq_s01.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_eq_s05.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_eq_s10.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_eq_s100.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_eq_s25.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_eq_s50.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_ids.i64', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s0001_a.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s0001_b.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s001_a.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s001_b.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s01_a.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s01_b.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s05_a.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s05_b.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s100_a.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s100_b.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s10_a.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s10_b.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s25_a.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s25_b.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s50_a.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_int_s50_b.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_live.u8', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/label_range_uniform.f32', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/segments/segment_0.ids.i64', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/snapshots/epoch_0/runtime_cache/faiss_ivf.index', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/snapshots/epoch_0/search_ids.i64', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/snapshots/epoch_0/search_index_ids.i64', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/snapshots/epoch_0/search_index_rows.i64', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/vector_index_ids.i64', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/vector_index_offsets.i64', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/vector_index_rows.i64', '/mnt/nvme1n1/PipeANN-github/acceptance/work/sift1m_baseline_cpp/static/sift1m/state/vector_index_segments.i32']",512000008,619132176,1.2092425123555857,sift1m,True
