status,path,points,chosen_L,l_choice,mode,route,threads,insert_threads,max_rss_kb,live_point_count,elapsed_s,qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,recall@10,process_max_rss_kb,rss_before_query_kb,rss_after_query_kb,query_peak_rss_kb,query_peak_delta_kb,mean_candidate_count,mean_route_overhead_us,prefilter_count,graph_count,fallback_count,empty_count,min_threshold,max_threshold
ok,direct_build,250000,200,fixed_L_200,measure-dynamic-search,auto,1,1,154664,250000,84.806819,117.915047,8480.492392,6613.968,19640.524,35811.971,99.68,154664,81692,82908,82908,1216,0.0,0.0,0,0,0,0,0,0
ok,incremental_insert,250000,200,fixed_L_200,measure-dynamic-search,auto,1,1,154664,250000,68.503156,145.978675,6850.160386,6840.457,7310.667,7563.548,99.374,154664,81460,83468,83468,2008,0.0,0.0,0,0,0,0,0,0
ok,direct_build,500000,200,fixed_L_200,measure-dynamic-search,auto,1,1,154664,500000,91.969097,108.732176,9196.688141,6907.881,28663.27,38387.981,99.343,154664,140560,135436,141356,796,0.0,0.0,0,0,0,0,0,0
ok,incremental_insert,500000,200,fixed_L_200,measure-dynamic-search,auto,1,1,154664,500000,68.790596,145.368707,6878.874843,6754.926,7325.549,11523.763,98.891,154664,136536,130896,136992,456,0.0,0.0,0,0,0,0,0,0
ok,direct_build,750000,200,fixed_L_200,measure-dynamic-search,auto,1,1,208148,750000,92.282581,108.362812,9228.042516,6820.322,33939.446,40003.815,99.287,208148,207700,207108,208148,448,0.0,0.0,0,0,0,0,0,0
ok,incremental_insert,750000,200,fixed_L_200,measure-dynamic-search,auto,1,1,202980,750000,69.086158,144.746796,6908.465584,6876.469,7445.459,7733.523,98.642,202980,202608,202108,202980,372,0.0,0.0,0,0,0,0,0,0
ok,direct_build,1000000,200,fixed_L_200,measure-dynamic-search,auto,1,1,253180,1000000,93.391297,107.076358,9338.945236,7081.52,27383.791,39371.426,99.18,253180,252692,234012,253180,488,0.0,0.0,0,0,0,0,0,0
ok,incremental_insert,1000000,200,fixed_L_200,measure-dynamic-search,auto,1,1,244728,1000000,92.635611,107.949847,9263.359839,7101.375,26512.724,34215.979,98.382,244728,244144,225624,244728,584,0.0,0.0,0,0,0,0,0,0
