L,avg_await_ms,avg_cpu_pct,avg_disk_util_pct,avg_latency_us,avg_read_iops,avg_read_mb_s,avg_write_iops,avg_write_mb_s,beamwidth,bucket_label,bucket_lower,bucket_midpoint,bucket_name,bucket_query_count,bucket_upper,configured_L,configured_route,dataset,device,elapsed_s,empty_count,fallback_count,format,graph_count,hybrid_enabled,index_prefix,max_await_ms,max_cpu_pct,max_disk_util_pct,max_read_iops,max_read_mb_s,max_rss_kb,max_write_iops,max_write_mb_s,mean_candidate_count,mean_hops,mean_ios,mean_route_overhead_us,mem_L,p99_latency_us,peak_memory_kb,prefilter_count,prefilter_rerank_l,prefilter_rerank_source,process_max_rss_kb,qps,query_count,query_label_file,recall,recall_at,returncode,route,sample_count,selectivity_lower,selectivity_midpoint,selectivity_upper,selector_type,target_threads,threads
100,,549.521268,0.0,1625.884033,0.0,0.0,0.0,0.0,4,1.0%,0.01,0.01,u1,1000,0.01,100,auto,gist960,nvme1n1,1.504946,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1633.495112,0.0,0.0,0.0,33412,0.0,0.0,10000.0,0.0,128.0,32.049,0,4286.0,37060,1000,,default-heuristic,33412,2179.119873,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u1/queries.spmat,,10,0,auto,4,0.01,0.01,0.01,intersect,4,4
100,,657.815088,0.0,3030.033936,0.0,0.0,0.0,0.0,4,1.0%,0.01,0.01,u1,1000,0.01,100,auto,gist960,nvme1n1,1.504982,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1880.920388,0.0,0.0,0.0,39952,0.0,0.0,10000.0,0.0,128.0,35.255,0,7030.0,40464,1000,,default-heuristic,39952,2455.303467,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u1/queries.spmat,,10,0,auto,4,0.01,0.01,0.01,intersect,8,8
100,,247.157125,0.0,1482.921021,0.0,0.0,0.0,0.0,4,2.0%,0.02,0.02,u2,1000,0.02,100,auto,gist960,nvme1n1,4.013641,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1482.067524,0.0,0.0,0.0,31028,0.0,0.0,20000.0,0.0,128.0,29.438,0,3907.0,34376,1000,,default-heuristic,31028,581.964661,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u2/queries.spmat,,10,0,auto,9,0.02,0.02,0.02,intersect,1,1
100,,391.527594,0.0,1782.770996,0.0,0.0,0.0,0.0,4,2.0%,0.02,0.02,u2,1000,0.02,100,auto,gist960,nvme1n1,2.508125,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1561.842519,0.0,0.0,0.0,35140,0.0,0.0,20000.0,0.0,128.0,30.938,0,4221.0,35552,1000,,default-heuristic,35140,982.644653,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u2/queries.spmat,,10,0,auto,6,0.02,0.02,0.02,intersect,2,2
100,,558.196405,0.0,2253.108887,0.0,0.0,0.0,0.0,4,2.0%,0.02,0.02,u2,1000,0.02,100,auto,gist960,nvme1n1,1.504847,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1675.385164,0.0,0.0,0.0,35824,0.0,0.0,20000.0,0.0,128.0,33.059,0,4867.0,37304,1000,,default-heuristic,35824,1593.546265,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u2/queries.spmat,,10,0,auto,4,0.02,0.02,0.02,intersect,4,4
100,,633.546129,0.0,3098.486084,0.0,0.0,0.0,0.0,4,2.0%,0.02,0.02,u2,1000,0.02,100,auto,gist960,nvme1n1,1.504231,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1821.462575,0.0,0.0,0.0,39492,0.0,0.0,20000.0,0.0,128.0,34.863,0,6568.0,41184,1000,,default-heuristic,39492,2387.159668,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u2/queries.spmat,,10,0,auto,4,0.02,0.02,0.02,intersect,8,8
100,,199.487853,0.0,2398.965088,0.0,0.0,0.0,0.0,4,5.0%,0.05,0.05,u5,1000,0.05,100,auto,gist960,nvme1n1,6.020417,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1503.964018,0.0,0.0,0.0,31576,0.0,0.0,50000.0,0.0,160.0,29.187,0,5415.0,34440,1000,,default-heuristic,31576,367.669403,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u5/queries.spmat,,10,0,auto,13,0.05,0.05,0.05,intersect,1,1
100,,335.145585,0.0,2838.322998,0.0,0.0,0.0,0.0,4,5.0%,0.05,0.05,u5,1000,0.05,100,auto,gist960,nvme1n1,3.511907,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1551.810275,0.0,0.0,0.0,35744,0.0,0.0,50000.0,0.0,160.0,34.574,0,5727.0,35784,1000,,default-heuristic,35744,628.780457,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u5/queries.spmat,,10,0,auto,8,0.05,0.05,0.05,intersect,2,2
100,,490.446123,0.0,3204.504883,0.0,0.0,0.0,0.0,4,5.0%,0.05,0.05,u5,1000,0.05,100,auto,gist960,nvme1n1,2.507921,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1659.613588,0.0,0.0,0.0,36324,0.0,0.0,50000.0,0.0,160.0,37.644,0,6337.0,38292,1000,,default-heuristic,36324,1125.496582,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u5/queries.spmat,,10,0,auto,6,0.05,0.05,0.05,intersect,4,4
100,,663.786035,0.0,5048.388184,0.0,0.0,0.0,0.0,4,5.0%,0.05,0.05,u5,1000,0.05,100,auto,gist960,nvme1n1,2.006671,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1888.965867,0.0,0.0,0.0,40480,0.0,0.0,50000.0,0.0,160.0,40.322,0,9796.0,43412,1000,,default-heuristic,40480,1478.073486,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u5/queries.spmat,,10,0,auto,5,0.05,0.05,0.05,intersect,8,8
