L,avg_await_ms,avg_cpu_pct,avg_disk_util_pct,avg_latency_us,avg_qd,avg_read_await_ms,avg_read_iops,avg_read_mb_s,avg_write_iops,avg_write_mb_s,await_ms,beamwidth,block_latency_count,block_latency_log,block_latency_mean_ms,block_latency_p50_ms,block_latency_p95_ms,block_latency_p99_ms,block_latency_status,block_latency_trace_dev,bucket_label,bucket_lower,bucket_midpoint,bucket_name,bucket_query_count,bucket_upper,configured_L,configured_route,dataset,device,disk_metrics_reason,disk_metrics_status,disk_sanity_read_bytes,effective_device,elapsed_s,empty_count,fallback_count,format,graph_count,hybrid_enabled,index_prefix,iostat_log,max_await_ms,max_cpu_pct,max_disk_util_pct,max_qd,max_read_await_ms,max_read_iops,max_read_mb_s,max_rss_kb,max_tau_m,max_threshold_version,max_write_iops,max_write_mb_s,mean_candidate_count,mean_hops,mean_ios,mean_route_overhead_us,mem_L,min_tau_m,min_threshold_version,p50_latency_us,p95_latency_us,p999_latency_us,p99_latency_us,peak_memory_kb,prefilter_count,prefilter_rerank_l,prefilter_rerank_source,process_max_rss_kb,qdepth,qps,query_count,query_label_file,read_await_ms,read_iops,read_mb_s,recall,recall_at,requested_device,resolved_route,returncode,route,sample_count,selectivity_lower,selectivity_midpoint,selectivity_upper,selector_type,target_threads,tau_m,threads,threshold_version
100,,571.014531,0.0,735.979004,0.0,,0.0,0.0,0.0,0.0,,4,,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u25/t4/block_latency.log,,,,,unavailable_no_events,,25%,0.25,0.25,u25,1000,0.25,100,auto,fashion_mnist784,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2.006954,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/fashion_mnist784/fashion_mnist784_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u25/t4/iostat.log,0.0,1483.921306,0.0,0.0,0.0,0.0,0.0,19568,60000,1,0.0,0.0,15000.0,0.0,192.0,1.414,0,60000,1,708.0,872.0,1166.0,907.0,34572,1000,,default-heuristic,19568,0.0,5204.669922,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/fashion_mnist784/workloads/uniform_exact_selectivity/u25/queries.spmat,,0.0,0.0,,10,nvme1n1,prefilter,0,auto,5,0.25,0.25,0.25,intersect,4,60000,4,1
100,0.5,803.097969,0.39856,1152.271973,0.000996,,0.0,0.0,1.992799,0.03503,0.5,4,,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u25/t8/block_latency.log,,,,,unavailable_no_events,,25%,0.25,0.25,u25,1000,0.25,100,auto,fashion_mnist784,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2.007227,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/fashion_mnist784/fashion_mnist784_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u25/t8/iostat.log,0.5,1613.251657,1.595304,0.003988,0.0,0.0,0.0,22392,60000,1,7.976522,0.140212,15000.0,0.0,192.0,1.456,0,60000,1,1147.0,1591.0,1989.0,1773.0,37972,1000,,default-heuristic,22392,0.000996,6731.108887,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/fashion_mnist784/workloads/uniform_exact_selectivity/u25/queries.spmat,,0.0,0.0,,10,nvme1n1,prefilter,0,auto,5,0.25,0.25,0.25,intersect,8,60000,8,1
100,0.136309,156.541431,52.304505,2743.825928,0.376736,0.136278,2761.53437,14.248547,1.328875,0.031145,0.136309,4,20781,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u50/t1/block_latency.log,0.130248,0.12,0.2,0.26,ok_bpftrace,271581189,50%,0.5,0.5,u50,1000,0.5,100,auto,fashion_mnist784,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,7.525164,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/fashion_mnist784/fashion_mnist784_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u50/t1/iostat.log,0.230769,1462.169958,100.480256,1.186249,0.178357,10378.192304,53.030375,17476,60000,1,5.979635,0.163419,30000.0,0.0,192.0,2.142,0,60000,1,1351.0,10753.0,16709.0,13151.0,31984,1000,,default-heuristic,17476,0.376736,358.738495,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/fashion_mnist784/workloads/uniform_exact_selectivity/u50/queries.spmat,0.136278,2761.53437,14.248547,,10,nvme1n1,prefilter,0,auto,16,0.5,0.5,0.5,intersect,1,60000,1,1
100,0.0,452.134844,0.159483,928.611023,0.0,,0.0,0.0,0.398708,0.003115,0.0,4,,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u50/t4/block_latency.log,,,,,unavailable_no_events,,50%,0.5,0.5,u50,1000,0.5,100,auto,fashion_mnist784,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2.508101,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/fashion_mnist784/fashion_mnist784_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u50/t4/iostat.log,0.0,1454.317722,0.797039,0.0,0.0,0.0,0.0,20092,60000,1,1.992598,0.015567,30000.0,0.0,192.0,1.168,0,60000,1,919.0,1022.0,1310.0,1120.0,34948,1000,,default-heuristic,20092,0.0,4085.359619,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/fashion_mnist784/workloads/uniform_exact_selectivity/u50/queries.spmat,,0.0,0.0,,10,nvme1n1,prefilter,0,auto,6,0.5,0.5,0.5,intersect,4,60000,4,1
100,0.4,780.701005,0.398571,1494.126953,0.000996,,0.0,0.0,2.491069,0.068115,0.4,4,,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u50/t8/block_latency.log,,,,,unavailable_no_events,,50%,0.5,0.5,u50,1000,0.5,100,auto,fashion_mnist784,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2.00717,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/fashion_mnist784/fashion_mnist784_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u50/t8/iostat.log,0.5,1529.751594,0.797784,0.001994,0.0,0.0,0.0,23684,60000,1,5.983383,0.148026,30000.0,0.0,192.0,1.766,0,60000,1,1481.0,2046.0,2627.0,2336.0,38616,1000,,default-heuristic,23684,0.000996,5149.612305,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/fashion_mnist784/workloads/uniform_exact_selectivity/u50/queries.spmat,,0.0,0.0,,10,nvme1n1,prefilter,0,auto,5,0.5,0.5,0.5,intersect,8,60000,8,1
100,0.126703,167.449047,14.82182,1787.473022,0.09803,0.126289,773.455122,3.758772,1.172612,0.027941,0.126703,4,6591,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u100/t1/block_latency.log,0.122805,0.11,0.19,0.25,ok_bpftrace,271581189,100%,1.0,1.0,u100,1000,1.0,100,auto,fashion_mnist784,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,8.527967,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/fashion_mnist784/fashion_mnist784_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u100/t1/iostat.log,1.0,1476.065721,100.519138,0.809737,1.0,6812.963784,32.526305,17972,60000,1,5.979852,0.179098,60000.0,0.0,192.0,1.954,0,60000,1,1507.0,3449.0,7547.0,5871.0,32592,1000,,default-heuristic,17972,0.09803,534.022156,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/fashion_mnist784/workloads/uniform_exact_selectivity/u100/queries.spmat,0.126289,773.455122,3.758772,,10,nvme1n1,prefilter,0,auto,18,1.0,1.0,1.0,intersect,1,60000,1,1
100,0.666667,487.974396,0.265745,1478.990967,0.000664,,0.0,0.0,0.996544,0.027249,0.666667,4,,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u100/t4/block_latency.log,,,,,unavailable_no_events,,100%,1.0,1.0,u100,1000,1.0,100,auto,fashion_mnist784,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,3.010404,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/fashion_mnist784/fashion_mnist784_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u100/t4/iostat.log,0.666667,1663.732433,1.594024,0.003985,0.0,0.0,0.0,20880,60000,1,5.977589,0.16345,60000.0,0.0,192.0,1.117,0,60000,1,1447.0,1666.0,1816.0,1717.0,35972,1000,,default-heuristic,20880,0.000664,2556.74292,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/fashion_mnist784/workloads/uniform_exact_selectivity/u100/queries.spmat,,0.0,0.0,,10,nvme1n1,prefilter,0,auto,7,1.0,1.0,1.0,intersect,4,60000,4,1
100,,739.191654,0.0,2160.623047,0.0,,0.0,0.0,0.0,0.0,,4,,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u100/t8/block_latency.log,,,,,unavailable_no_events,,100%,1.0,1.0,u100,1000,1.0,100,auto,fashion_mnist784,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2.006246,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/fashion_mnist784/fashion_mnist784_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/fashion_mnist784/thread_sweep/u100/t8/iostat.log,0.0,1871.044777,0.0,0.0,0.0,0.0,0.0,24772,60000,1,0.0,0.0,60000.0,0.0,192.0,2.242,0,60000,1,2048.0,3066.0,4698.0,3309.0,40404,1000,,default-heuristic,24772,0.0,3530.185547,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/fashion_mnist784/workloads/uniform_exact_selectivity/u100/queries.spmat,,0.0,0.0,,10,nvme1n1,prefilter,0,auto,5,1.0,1.0,1.0,intersect,8,60000,8,1
100,0.122917,505.077827,16.481487,427.368988,0.07842,0.122257,635.999316,4.776641,1.993728,0.036344,0.122917,4,957,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/gist960/thread_sweep/u0p1/t1/block_latency.log,0.115677,0.11,0.18,0.19,ok_bpftrace,271581189,1.0e-03,0.001,0.001,u0p1,1000,0.001,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,1.504719,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/gist960/thread_sweep/u0p1/t1/iostat.log,0.285714,1484.081608,45.47992,0.231389,0.25,1900.980877,14.27481,33592,5972,1,5.980675,0.109023,1000.0,0.0,96.0,10.563,0,5972,1,305.0,733.0,16424.0,3802.0,33900,1000,,default-heuristic,33592,0.07842,2307.600098,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u0p1/queries.spmat,0.122257,635.999316,4.776641,,10,nvme1n1,prefilter,0,auto,4,0.001,0.001,0.001,intersect,1,5972,1,1
100,,733.047578,0.0,441.265991,0.0,,0.0,0.0,0.0,0.0,,4,,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/gist960/thread_sweep/u0p1/t4/block_latency.log,,,,,unavailable_no_events,,1.0e-03,0.001,0.001,u0p1,1000,0.001,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,1.002663,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260515_bpftrace_rerun/gist960/thread_sweep/u0p1/t4/iostat.log,0.0,1456.110274,0.0,0.0,0.0,0.0,0.0,33804,5972,1,0.0,0.0,1000.0,0.0,96.0,10.807,0,5972,1,432.0,500.0,2499.0,535.0,36820,1000,,default-heuristic,33804,0.0,8901.819336,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u0p1/queries.spmat,,0.0,0.0,,10,nvme1n1,prefilter,0,auto,3,0.001,0.001,0.001,intersect,4,5972,4,1
