actual_route,avg_latency_us,bucket,candidate_count,chosen_L,cpu_affinity_allowed_cpus,cpu_cap,cpu_cap_enforced,cycle,dest_prefix,elapsed_s,empty_count,fallback_count,flat_build_memory_gb,flat_pq_pivots,flat_threshold,graph_count,insert_threads,layout,layout_variant,layout_version,live_point_count,max_rss_kb,max_threshold,mean_candidate_count,mean_cpu_us,mean_cpu_us1,mean_cpu_us2,mean_io_us,mean_n_4k,mean_n_cmps,mean_n_hops,mean_n_ios,mean_query_total_us,mean_read_size,mean_route_overhead_us,min_threshold,mode,p50_latency_us,p95_cpu_us,p95_io_us,p95_latency_us,p95_n_4k,p95_n_cmps,p95_n_hops,p95_n_ios,p95_query_total_us,p95_read_size,p99_latency_us,per_node_read_request_bytes,phase,physical_read_unit_bytes,points,pq_bytes,prefilter_count,process_max_rss_kb,qps,query_peak_delta_kb,query_peak_rss_kb,raw_command,recall@10,replay_elapsed_s,replay_invocation,route,row_index,rss_after_query_kb,rss_before_query_kb,search_l,selection_policy,selector_type,source_prefix,status,tau_m,threads,threshold_version,v1_source_prefix,v3_source_prefix,variant,wall_s
prefilter,161.224734,u1e-03,1000.0,50,20-27,8,True,phaseC_cycle01_retrain_each_cycle,,0.16131,0,0,1,,10000,0,16,supersector32k,page_aware_slots,3,1000000,281844,110617,1000.0,0.0,0.0,0.0,0.0,110.848,1000.0,0.0,110.848,158.695,454033.408,34.342,110617,measure-dynamic-search,159.702,0.0,0.0,177.67,116.0,1000.0,0.0,116.0,175.0,475136.0,187.896,4096,measure-dynamic-search,4096,1000000,16,1000,281844,6199.231817,1052,281844,/mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0000.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 50 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u1e-03.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-03.spmat --selector-type intersect --query-limit 1000,99.94,1.7463223934173584,taskset -c 20-27 /mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0000.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 50 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u1e-03.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-03.spmat --selector-type intersect --query-limit 1000,prefilter,0,281844,280792,50,post_hoc_retuned_fastest_feasible_recall_ge_98,intersect,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,ok,110617,1,0,/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_drift_1m_baseline_20260601T043217Z/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,retrain_each_cycle,0.16131
prefilter,215.455238,u3e-03,3000.0,50,20-27,8,True,phaseC_cycle01_retrain_each_cycle,,0.215552,0,0,1,,10000,0,16,supersector32k,page_aware_slots,3,1000000,281704,110617,3000.0,0.0,0.0,0.0,0.0,111.449,3000.0,0.0,111.449,212.777,456495.104,38.01,110617,measure-dynamic-search,210.928,0.0,0.0,243.295,118.0,3000.0,0.0,118.0,240.0,483328.0,256.508,4096,measure-dynamic-search,4096,1000000,16,1000,281704,4639.244335,984,281704,/mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0001.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 50 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u3e-03.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u3e-03.spmat --selector-type intersect --query-limit 1000,99.86,1.6497547626495361,taskset -c 20-27 /mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0001.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 50 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u3e-03.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u3e-03.spmat --selector-type intersect --query-limit 1000,prefilter,1,281704,280720,50,post_hoc_retuned_fastest_feasible_recall_ge_98,intersect,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,ok,110617,1,0,/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_drift_1m_baseline_20260601T043217Z/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,retrain_each_cycle,0.215552
prefilter,405.815362,u1e-02,10000.0,75,20-27,8,True,phaseC_cycle01_retrain_each_cycle,,0.40596,0,0,1,,10000,0,16,supersector32k,page_aware_slots,3,1000000,283960,110617,10000.0,0.0,0.0,0.0,0.0,148.376,10000.0,0.0,148.376,402.775,607748.096,47.201,110617,measure-dynamic-search,397.221,0.0,0.0,465.231,155.0,10000.0,0.0,155.0,462.0,634880.0,497.436,4096,measure-dynamic-search,4096,1000000,16,1000,283960,2463.29934,1400,283960,/mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0002.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 75 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u1e-02.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-02.spmat --selector-type intersect --query-limit 1000,99.39,2.452634811401367,taskset -c 20-27 /mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0002.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 75 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u1e-02.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-02.spmat --selector-type intersect --query-limit 1000,prefilter,2,283960,282560,75,post_hoc_retuned_fastest_feasible_recall_ge_98,intersect,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,ok,110617,1,0,/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_drift_1m_baseline_20260601T043217Z/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,retrain_each_cycle,0.40596
prefilter,1154.010696,u5e-02,50000.0,150,20-27,8,True,phaseC_cycle01_retrain_each_cycle,,1.15416,0,0,1,,10000,0,16,supersector32k,page_aware_slots,3,1000000,281856,110617,50000.0,0.0,0.0,0.0,0.0,184.927,50000.0,0.0,184.927,1150.824,757460.992,89.1,110617,measure-dynamic-search,1150.171,0.0,0.0,1196.166,192.0,50000.0,0.0,192.0,1193.0,786432.0,1261.437,4096,measure-dynamic-search,4096,1000000,16,1000,281856,866.430744,1200,281856,/mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0003.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 150 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u5e-02.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u5e-02.spmat --selector-type intersect --query-limit 1000,99.27,2.54335355758667,taskset -c 20-27 /mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0003.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 150 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u5e-02.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u5e-02.spmat --selector-type intersect --query-limit 1000,prefilter,3,281856,280656,150,post_hoc_retuned_fastest_feasible_recall_ge_98,intersect,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,ok,110617,1,0,/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_drift_1m_baseline_20260601T043217Z/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,retrain_each_cycle,1.15416
prefilter,1827.092316,u1e-01,100000.0,100,20-27,8,True,phaseC_cycle01_retrain_each_cycle,,1.827298,0,0,1,,10000,0,16,supersector32k,page_aware_slots,3,1000000,281920,110617,100000.0,0.0,0.0,0.0,0.0,183.483,100000.0,0.0,183.483,1823.683,751546.368,142.033,110617,measure-dynamic-search,1820.429,0.0,0.0,1883.072,191.0,100000.0,0.0,191.0,1880.0,782336.0,2012.448,4096,measure-dynamic-search,4096,1000000,16,1000,281920,547.255992,1140,281920,/mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0004.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 100 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u1e-01.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-01.spmat --selector-type intersect --query-limit 1000,98.03,3.218794107437134,taskset -c 20-27 /mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0004.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 100 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u1e-01.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u1e-01.spmat --selector-type intersect --query-limit 1000,prefilter,4,281920,280780,100,post_hoc_retuned_fastest_feasible_recall_ge_98,intersect,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,ok,110617,1,0,/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_drift_1m_baseline_20260601T043217Z/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,retrain_each_cycle,1.827298
prefilter,4093.13191,u25,250000.0,300,20-27,8,True,phaseC_cycle01_retrain_each_cycle,,4.09341,0,0,1,,10000,0,16,supersector32k,page_aware_slots,3,1000000,281788,110617,250000.0,0.0,0.0,0.0,0.0,344.58,250000.0,0.0,344.58,4089.421,1411399.68,300.192,110617,measure-dynamic-search,4067.36,0.0,0.0,4269.248,354.0,250000.0,0.0,354.0,4265.0,1449984.0,4761.243,4096,measure-dynamic-search,4096,1000000,16,1000,281788,244.295115,1136,281788,/mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0005.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 300 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u25.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat --selector-type intersect --query-limit 1000,98.88,5.499089002609253,taskset -c 20-27 /mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0005.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 300 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u25.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat --selector-type intersect --query-limit 1000,prefilter,5,281788,280652,300,post_hoc_retuned_fastest_feasible_recall_ge_98,intersect,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,ok,110617,1,0,/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_drift_1m_baseline_20260601T043217Z/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,retrain_each_cycle,4.09341
prefilter,4679.72696,u30,300000.0,250,20-27,8,True,phaseC_cycle01_retrain_each_cycle,,4.679994,0,0,1,,10000,0,16,supersector32k,page_aware_slots,3,1000000,281832,110617,300000.0,0.0,0.0,0.0,0.0,287.575,300000.0,0.0,287.575,4675.749,1177907.2,353.753,110617,measure-dynamic-search,4653.231,0.0,0.0,4872.445,297.0,300000.0,0.0,297.0,4869.0,1216512.0,5118.341,4096,measure-dynamic-search,4096,1000000,16,1000,281832,213.675498,1200,281832,/mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0006.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 250 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u30.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat --selector-type intersect --query-limit 1000,98.24,6.150566816329956,taskset -c 20-27 /mnt/nvme1n1/PipeANN-github/build_reviewed_20260602_querycache/tests/dynamic_update_suite_driver --mode measure-dynamic-search --source-prefix /mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3 --jsonl-output /mnt/nvme1n1/PipeANN-github/experiments/v100_querycache_optimized_full_replay_v5_20260601T221943Z/tmp/selected_0006.jsonl --insert-threads 16 --search-threads 1 --merge-threads 16 --build-l 220 --build-r 116 --beamwidth 4 --k 10 --cpu-cap 8 --metric l2 --route prefilter --search-l 250 --data-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/data/phaseC_cycle01_live_data_by_tag.bin --base-label-file experiments/v100_pq_drift_1m_baseline_20260601T043217Z/labels/base_labels_1000000.spmat --query-bin /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/data/sift_query_1000.bin --truthset-bin experiments/v100_pq_drift_1m_baseline_20260601T043217Z/truth/phaseC_cycle01_intersect_u30.bin --query-label-file /mnt/nvme1n1/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat --selector-type intersect --query-limit 1000,prefilter,6,281832,280632,250,post_hoc_retuned_fastest_feasible_recall_ge_98,intersect,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,ok,110617,1,0,/mnt/nvme1n1/PipeANN-github/experiments/v100_pq_drift_1m_baseline_20260601T043217Z/indexes/phaseC_cycle01_retrain_each_cycle,/mnt/nvme1n1/PipeANN-supersector32k-work/indexes/phaseC_cycle01_retrain_each_cycle_19d7e0229e_super32k_v3,retrain_each_cycle,4.679994
